EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 24-04-2018
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : precipitation amount in 0.1 mm
23-27 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station IRELAND, WATERFORD (TYCOR) (STAID: 1760).
Blended and updated with sources: 107762 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   RR, Q_RR
107762,19430825,    0,    0
107762,19430826,   56,    0
107762,19430827,   53,    0
107762,19430828,    3,    0
107762,19430829,   36,    0
107762,19430830,    0,    0
107762,19430831,   46,    0
107762,19430901,    0,    0
107762,19430902,    0,    0
107762,19430903,   28,    0
107762,19430904,  236,    0
107762,19430905,-9999,    9
107762,19430906,   10,    0
107762,19430907,   10,    0
107762,19430908,    0,    0
107762,19430909,   25,    0
107762,19430910,  147,    0
107762,19430911,    0,    0
107762,19430912,  196,    0
107762,19430913,   36,    0
107762,19430914,    5,    0
107762,19430915,    3,    0
107762,19430916,  249,    0
107762,19430917,    3,    0
107762,19430918,   10,    0
107762,19430919,    5,    0
107762,19430920,    0,    0
107762,19430921,-9999,    9
107762,19430922,    0,    0
107762,19430923,    0,    0
107762,19430924,    0,    0
107762,19430925,    0,    0
107762,19430926,    0,    0
107762,19430927,   25,    0
107762,19430928,    0,    0
107762,19430929,    0,    0
107762,19430930,    5,    0
107762,19431001,    8,    0
107762,19431002,    0,    0
107762,19431003,    0,    0
107762,19431004,    0,    0
107762,19431005,   91,    0
107762,19431006,    8,    0
107762,19431007,    0,    0
107762,19431008,   23,    0
107762,19431009,    8,    0
107762,19431010,  124,    0
107762,19431011,    0,    0
107762,19431012,   30,    0
107762,19431013,    0,    0
107762,19431014,    8,    0
107762,19431015,   97,    0
107762,19431016,    3,    0
107762,19431017,   18,    0
107762,19431018,  137,    0
107762,19431019,  206,    0
107762,19431020,  130,    0
107762,19431021,   36,    0
107762,19431022,   15,    0
107762,19431023,   33,    0
107762,19431024,    0,    0
107762,19431025,   13,    0
107762,19431026,    3,    0
107762,19431027,   18,    0
107762,19431028,    0,    0
107762,19431029,    0,    0
107762,19431030,  142,    0
107762,19431031,  147,    0
107762,19431101,   33,    0
107762,19431102,   28,    0
107762,19431103,   38,    0
107762,19431104,   15,    0
107762,19431105,   23,    0
107762,19431106,    0,    0
107762,19431107,   61,    0
107762,19431108,    0,    0
107762,19431109,    0,    0
107762,19431110,    8,    0
107762,19431111,    0,    0
107762,19431112,    3,    0
107762,19431113,    5,    0
107762,19431114,    0,    0
107762,19431115,    0,    0
107762,19431116,   61,    0
107762,19431117,    0,    0
107762,19431118,    0,    0
107762,19431119,    0,    0
107762,19431120,    0,    0
107762,19431121,    0,    0
107762,19431122,    0,    0
107762,19431123,   15,    0
107762,19431124,    0,    0
107762,19431125,    0,    0
107762,19431126,   13,    0
107762,19431127,   46,    0
107762,19431128,   23,    0
107762,19431129,   23,    0
107762,19431130,    0,    0
107762,19431201,   84,    0
107762,19431202,   13,    0
107762,19431203,    0,    0
107762,19431204,    0,    0
107762,19431205,    0,    0
107762,19431206,    0,    0
107762,19431207,   56,    0
107762,19431208,  168,    0
107762,19431209,   30,    0
107762,19431210,    0,    0
107762,19431211,    0,    0
107762,19431212,    0,    0
107762,19431213,    0,    0
107762,19431214,    0,    0
107762,19431215,    0,    0
107762,19431216,   15,    0
107762,19431217,   56,    0
107762,19431218,   66,    0
107762,19431219,    0,    0
107762,19431220,  114,    0
107762,19431221,   18,    0
107762,19431222,    3,    0
107762,19431223,    0,    0
107762,19431224,    0,    0
107762,19431225,    0,    0
107762,19431226,    0,    0
107762,19431227,    0,    0
107762,19431228,    0,    0
107762,19431229,    3,    0
107762,19431230,    0,    0
107762,19431231,-9999,    9
107762,19440101,    0,    0
107762,19440102,    0,    0
107762,19440103,    5,    0
107762,19440104,    0,    0
107762,19440105,    0,    0
107762,19440106,    0,    0
107762,19440107,    0,    0
107762,19440108,    0,    0
107762,19440109,   28,    0
107762,19440110,   56,    0
107762,19440111,    0,    0
107762,19440112,  180,    0
107762,19440113,    5,    0
107762,19440114,    5,    0
107762,19440115,   15,    0
107762,19440116,   74,    0
107762,19440117,   10,    0
107762,19440118,   36,    0
107762,19440119,    3,    0
107762,19440120,   10,    0
107762,19440121,   23,    0
107762,19440122,  117,    0
107762,19440123,   58,    0
107762,19440124,   74,    0
107762,19440125,   69,    0
107762,19440126,    5,    0
107762,19440127,    0,    0
107762,19440128,    0,    0
107762,19440129,    0,    0
107762,19440130,    0,    0
107762,19440131,   23,    0
107762,19440201,    5,    0
107762,19440202,    3,    0
107762,19440203,    0,    0
107762,19440204,   56,    0
107762,19440205,   13,    0
107762,19440206,    3,    0
107762,19440207,    0,    0
107762,19440208,    0,    0
107762,19440209,   10,    0
107762,19440210,    0,    0
107762,19440211,    0,    0
107762,19440212,    0,    0
107762,19440213,   25,    0
107762,19440214,    8,    0
107762,19440215,   33,    0
107762,19440216,    0,    0
107762,19440217,    3,    0
107762,19440218,    0,    0
107762,19440219,    0,    0
107762,19440220,    0,    0
107762,19440221,    8,    0
107762,19440222,    3,    0
107762,19440223,   20,    0
107762,19440224,    3,    0
107762,19440225,    5,    0
107762,19440226,    5,    0
107762,19440227,    0,    0
107762,19440228,    0,    0
107762,19440229,    0,    0
107762,19440301,    0,    0
107762,19440302,    0,    0
107762,19440303,    0,    0
107762,19440304,    0,    0
107762,19440305,    0,    0
107762,19440306,    0,    0
107762,19440307,    0,    0
107762,19440308,    0,    0
107762,19440309,    5,    0
107762,19440310,    0,    0
107762,19440311,    0,    0
107762,19440312,    0,    0
107762,19440313,    0,    0
107762,19440314,   36,    0
107762,19440315,   13,    0
107762,19440316,    0,    0
107762,19440317,    3,    0
107762,19440318,   10,    0
107762,19440319,    0,    0
107762,19440320,    0,    0
107762,19440321,    0,    0
107762,19440322,    0,    0
107762,19440323,    0,    0
107762,19440324,    0,    0
107762,19440325,    0,    0
107762,19440326,    0,    0
107762,19440327,    0,    0
107762,19440328,    0,    0
107762,19440329,    0,    0
107762,19440330,    0,    0
107762,19440331,   41,    0
107762,19440401,  259,    0
107762,19440402,   97,    0
107762,19440403,   74,    0
107762,19440404,    8,    0
107762,19440405,    0,    0
107762,19440406,    0,    0
107762,19440407,   18,    0
107762,19440408,   15,    0
107762,19440409,    0,    0
107762,19440410,    0,    0
107762,19440411,    0,    0
107762,19440412,   15,    0
107762,19440413,   97,    0
107762,19440414,  112,    0
107762,19440415,    3,    0
107762,19440416,    0,    0
107762,19440417,    0,    0
107762,19440418,   66,    0
107762,19440419,   46,    0
107762,19440420,    0,    0
107762,19440421,    0,    0
107762,19440422,    0,    0
107762,19440423,    0,    0
107762,19440424,    0,    0
107762,19440425,    0,    0
107762,19440426,    0,    0
107762,19440427,    0,    0
107762,19440428,    0,    0
107762,19440429,    0,    0
107762,19440430,    0,    0
107762,19440501,    0,    0
107762,19440502,    0,    0
107762,19440503,   20,    0
107762,19440504,   20,    0
107762,19440505,    5,    0
107762,19440506,    0,    0
107762,19440507,    0,    0
107762,19440508,    0,    0
107762,19440509,    0,    0
107762,19440510,    0,    0
107762,19440511,    0,    0
107762,19440512,    0,    0
107762,19440513,    0,    0
107762,19440514,    0,    0
107762,19440515,    0,    0
107762,19440516,    0,    0
107762,19440517,    0,    0
107762,19440518,   41,    0
107762,19440519,   58,    0
107762,19440520,    0,    0
107762,19440521,    0,    0
107762,19440522,    0,    0
107762,19440523,    0,    0
107762,19440524,   15,    0
107762,19440525,    0,    0
107762,19440526,    0,    0
107762,19440527,    0,    0
107762,19440528,    0,    0
107762,19440529,    0,    0
107762,19440530,    0,    0
107762,19440531,    0,    0
107762,19440601,    0,    0
107762,19440602,    0,    0
107762,19440603,    3,    0
107762,19440604,   10,    0
107762,19440605,    0,    0
107762,19440606,    0,    0
107762,19440607,    0,    0
107762,19440608,   13,    0
107762,19440609,    5,    0
107762,19440610,    8,    0
107762,19440611,    0,    0
107762,19440612,    5,    0
107762,19440613,    0,    0
107762,19440614,   10,    0
107762,19440615,   56,    0
107762,19440616,    0,    0
107762,19440617,    0,    0
107762,19440618,   38,    0
107762,19440619,    0,    0
107762,19440620,    0,    0
107762,19440621,    0,    0
107762,19440622,    0,    0
107762,19440623,    0,    0
107762,19440624,    5,    0
107762,19440625,    0,    0
107762,19440626,   36,    0
107762,19440627,   10,    0
107762,19440628,    8,    0
107762,19440629,  191,    0
107762,19440630,   66,    0
107762,19440701,   36,    0
107762,19440702,   28,    0
107762,19440703,    5,    0
107762,19440704,    5,    0
107762,19440705,   33,    0
107762,19440706,  168,    0
107762,19440707,   79,    0
107762,19440708,   84,    0
107762,19440709,   13,    0
107762,19440710,    0,    0
107762,19440711,    0,    0
107762,19440712,   18,    0
107762,19440713,    3,    0
107762,19440714,    8,    0
107762,19440715,    0,    0
107762,19440716,    0,    0
107762,19440717,    0,    0
107762,19440718,   30,    0
107762,19440719,    0,    0
107762,19440720,    8,    0
107762,19440721,    0,    0
107762,19440722,    0,    0
107762,19440723,    0,    0
107762,19440724,    3,    0
107762,19440725,  175,    0
107762,19440726,   86,    0
107762,19440727,    0,    0
107762,19440728,   15,    0
107762,19440729,   33,    0
107762,19440730,    0,    0
107762,19440731,   20,    0
107762,19440801,    0,    0
107762,19440802,    0,    0
107762,19440803,    0,    0
107762,19440804,    0,    0
107762,19440805,    5,    0
107762,19440806,    0,    0
107762,19440807,    5,    0
107762,19440808,    0,    0
107762,19440809,    0,    0
107762,19440810,    8,    0
107762,19440811,   13,    0
107762,19440812,    0,    0
107762,19440813,    0,    0
107762,19440814,    0,    0
107762,19440815,    3,    0
107762,19440816,    0,    0
107762,19440817,   51,    0
107762,19440818,   30,    0
107762,19440819,  168,    0
107762,19440820,    0,    0
107762,19440821,    0,    0
107762,19440822,   41,    0
107762,19440823,  122,    0
107762,19440824,   84,    0
107762,19440825,    0,    0
107762,19440826,   10,    0
107762,19440827,   30,    0
107762,19440828,   23,    0
107762,19440829,    0,    0
107762,19440830,   10,    0
107762,19440831,   20,    0
107762,19440901,  541,    0
107762,19440902,   36,    0
107762,19440903,  117,    0
107762,19440904,   15,    0
107762,19440905,    0,    0
107762,19440906,   89,    0
107762,19440907,    3,    0
107762,19440908,    3,    0
107762,19440909,    0,    0
107762,19440910,    0,    0
107762,19440911,    0,    0
107762,19440912,    0,    0
107762,19440913,   20,    0
107762,19440914,   91,    0
107762,19440915,   28,    0
107762,19440916,    0,    0
107762,19440917,    0,    0
107762,19440918,    0,    0
107762,19440919,    0,    0
107762,19440920,    0,    0
107762,19440921,   58,    0
107762,19440922,    3,    0
107762,19440923,   94,    0
107762,19440924,   10,    0
107762,19440925,    0,    0
107762,19440926,    0,    0
107762,19440927,    0,    0
107762,19440928,    0,    0
107762,19440929,    0,    0
107762,19440930,   25,    0
107762,19441001,    0,    0
107762,19441002,    0,    0
107762,19441003,    0,    0
107762,19441004,   18,    0
107762,19441005,   10,    0
107762,19441006,    0,    0
107762,19441007,    0,    0
107762,19441008,    0,    0
107762,19441009,    0,    0
107762,19441010,   81,    0
107762,19441011,  213,    0
107762,19441012,   84,    0
107762,19441013,   46,    0
107762,19441014,   20,    0
107762,19441015,  112,    0
107762,19441016,   28,    0
107762,19441017,    8,    0
107762,19441018,   46,    0
107762,19441019,  488,    0
107762,19441020,   36,    0
107762,19441021,    0,    0
107762,19441022,    8,    0
107762,19441023,    0,    0
107762,19441024,    0,    0
107762,19441025,   23,    0
107762,19441026,   13,    0
107762,19441027,   10,    0
107762,19441028,   10,    0
107762,19441029,    0,    0
107762,19441030,    0,    0
107762,19441031,    5,    0
107762,19441101,    0,    0
107762,19441102,    8,    0
107762,19441103,    5,    0
107762,19441104,   30,    0
107762,19441105,    5,    0
107762,19441106,   58,    0
107762,19441107,   61,    0
107762,19441108,    8,    0
107762,19441109,    0,    0
107762,19441110,   13,    0
107762,19441111,    0,    0
107762,19441112,   13,    0
107762,19441113,   18,    0
107762,19441114,   25,    0
107762,19441115,    0,    0
107762,19441116,  249,    0
107762,19441117,    3,    0
107762,19441118,  213,    0
107762,19441119,  221,    0
107762,19441120,    0,    0
107762,19441121,  155,    0
107762,19441122,    3,    0
107762,19441123,   48,    0
107762,19441124,    3,    0
107762,19441125,    3,    0
107762,19441126,    5,    0
107762,19441127,  333,    0
107762,19441128,    0,    0
107762,19441129,    0,    0
107762,19441130,    5,    0
107762,19441201,   74,    0
107762,19441202,   18,    0
107762,19441203,   15,    0
107762,19441204,    3,    0
107762,19441205,    3,    0
107762,19441206,   23,    0
107762,19441207,   20,    0
107762,19441208,    3,    0
107762,19441209,   86,    0
107762,19441210,   10,    0
107762,19441211,    8,    0
107762,19441212,    0,    0
107762,19441213,  155,    0
107762,19441214,   28,    0
107762,19441215,  244,    0
107762,19441216,  353,    0
107762,19441217,   53,    0
107762,19441218,   10,    0
107762,19441219,   15,    0
107762,19441220,   66,    0
107762,19441221,    5,    0
107762,19441222,    0,    0
107762,19441223,    0,    0
107762,19441224,    0,    0
107762,19441225,    5,    0
107762,19441226,    3,    0
107762,19441227,    3,    0
107762,19441228,    0,    0
107762,19441229,    5,    0
107762,19441230,    0,    0
107762,19441231,   20,    0
107762,19450101,    0,    0
107762,19450102,    0,    0
107762,19450103,   28,    0
107762,19450104,    3,    0
107762,19450105,    3,    0
107762,19450106,   10,    0
107762,19450107,    0,    0
107762,19450108,    0,    0
107762,19450109,    0,    0
107762,19450110,    0,    0
107762,19450111,    0,    0
107762,19450112,    0,    0
107762,19450113,    0,    0
107762,19450114,    0,    0
107762,19450115,    0,    0
107762,19450116,    0,    0
107762,19450117,   79,    0
107762,19450118,   64,    0
107762,19450119,    0,    0
107762,19450120,    0,    0
107762,19450121,    0,    0
107762,19450122,    0,    0
107762,19450123,    0,    0
107762,19450124,    0,    0
107762,19450125,    0,    0
107762,19450126,    0,    0
107762,19450127,    0,    0
107762,19450128,    0,    0
107762,19450129,  399,    0
107762,19450130,   56,    0
107762,19450131,   13,    0
107762,19450201,  193,    0
107762,19450202,    0,    0
107762,19450203,   81,    0
107762,19450204,   36,    0
107762,19450205,   66,    0
107762,19450206,   18,    0
107762,19450207,    8,    0
107762,19450208,   36,    0
107762,19450209,  119,    0
107762,19450210,   41,    0
107762,19450211,   69,    0
107762,19450212,   20,    0
107762,19450213,    0,    0
107762,19450214,    3,    0
107762,19450215,   53,    0
107762,19450216,   66,    0
107762,19450217,    3,    0
107762,19450218,    5,    0
107762,19450219,   46,    0
107762,19450220,    0,    0
107762,19450221,    5,    0
107762,19450222,   30,    0
107762,19450223,    0,    0
107762,19450224,    3,    0
107762,19450225,    0,    0
107762,19450226,    0,    0
107762,19450227,    0,    0
107762,19450228,    5,    0
107762,19450301,    0,    0
107762,19450302,    0,    0
107762,19450303,    0,    0
107762,19450304,    0,    0
107762,19450305,    0,    0
107762,19450306,    0,    0
107762,19450307,    0,    0
107762,19450308,    0,    0
107762,19450309,    0,    0
107762,19450310,    0,    0
107762,19450311,    0,    0
107762,19450312,    0,    0
107762,19450313,    0,    0
107762,19450314,    0,    0
107762,19450315,    0,    0
107762,19450316,    0,    0
107762,19450317,    0,    0
107762,19450318,   58,    0
107762,19450319,   53,    0
107762,19450320,    0,    0
107762,19450321,    5,    0
107762,19450322,    0,    0
107762,19450323,    0,    0
107762,19450324,   20,    0
107762,19450325,    0,    0
107762,19450326,    5,    0
107762,19450327,   36,    0
107762,19450328,    0,    0
107762,19450329,   36,    0
107762,19450330,   15,    0
107762,19450331,   36,    0
