EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 24-04-2018
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TG   : mean temperature in 0.1 &#176;C
23-27 Q_TG : Quality code for TG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station IRELAND, WATERFORD (TYCOR) (STAID: 1760).
Blended and updated with sources: 107547 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   TG, Q_TG
107547,19631108,   92,    0
107547,19631109,-9999,    9
107547,19631110,   96,    0
107547,19631111,  116,    0
107547,19631112,   90,    0
107547,19631113,   50,    0
107547,19631114,   59,    0
107547,19631115,   66,    0
107547,19631116,   60,    0
107547,19631117,   81,    0
107547,19631118,  104,    0
107547,19631119,  100,    0
107547,19631120,-9999,    9
107547,19631121,   68,    0
107547,19631122,   91,    0
107547,19631123,   91,    0
107547,19631124,  106,    0
107547,19631125,   72,    0
107547,19631126,   76,    0
107547,19631127,   59,    0
107547,19631128,-9999,    9
107547,19631129,   36,    0
107547,19631130,   25,    0
107547,19631201,   57,    0
107547,19631202,   79,    0
107547,19631203,   84,    0
107547,19631204,   72,    0
107547,19631205,   65,    0
107547,19631206,   49,    0
107547,19631207,   44,    0
107547,19631208,   44,    0
107547,19631209,   36,    0
107547,19631210,   50,    0
107547,19631211,-9999,    9
107547,19631212,-9999,    9
107547,19631213,   49,    0
107547,19631214,-9999,    9
107547,19631215,-9999,    9
107547,19631216,   42,    0
107547,19631217,   43,    0
107547,19631218,   18,    0
107547,19631219,   12,    0
107547,19631220,-9999,    9
107547,19631221,-9999,    9
107547,19631222,   23,    0
107547,19631223,   26,    0
107547,19631224,   77,    0
107547,19631225,   71,    0
107547,19631226,-9999,    9
107547,19631227,-9999,    9
107547,19631228,-9999,    9
107547,19631229,-9999,    9
107547,19631230,   69,    0
107547,19631231,   76,    0
107547,19640101,-9999,    9
107547,19640102,   94,    0
107547,19640103,-9999,    9
107547,19640104,   99,    0
107547,19640105,   79,    0
107547,19640106,   81,    0
107547,19640107,   75,    0
107547,19640108,   69,    0
107547,19640109,   76,    0
107547,19640110,   57,    0
107547,19640111,   32,    0
107547,19640112,   36,    0
107547,19640113,   35,    0
107547,19640114,   23,    0
107547,19640115,   32,    0
107547,19640116,   51,    0
107547,19640117,-9999,    9
107547,19640118,   73,    0
107547,19640119,   80,    0
107547,19640120,   75,    0
107547,19640121,   51,    0
107547,19640122,   66,    0
107547,19640123,   81,    0
107547,19640124,   28,    0
107547,19640125,   -3,    0
107547,19640126,-9999,    9
107547,19640127,   45,    0
107547,19640128,   73,    0
107547,19640129,   86,    0
107547,19640130,-9999,    9
107547,19640131,   85,    0
107547,19640201,  112,    0
107547,19640202,  101,    0
107547,19640203,   81,    0
107547,19640204,   61,    0
107547,19640205,   33,    0
107547,19640206,   12,    0
107547,19640207,   -2,    0
107547,19640208,   17,    0
107547,19640209,   34,    0
107547,19640210,   22,    0
107547,19640211,   61,    0
107547,19640212,   52,    0
107547,19640213,   65,    0
107547,19640214,   79,    0
107547,19640215,   80,    0
107547,19640216,   47,    0
107547,19640217,   30,    0
107547,19640218,   14,    0
107547,19640219,   19,    0
107547,19640220,   30,    0
107547,19640221,   46,    0
107547,19640222,   68,    0
107547,19640223,   91,    0
107547,19640224,   83,    0
107547,19640225,   95,    0
107547,19640226,   89,    0
107547,19640227,   96,    0
107547,19640228,   77,    0
107547,19640229,   69,    0
107547,19640301,   68,    0
107547,19640302,   69,    0
107547,19640303,   45,    0
107547,19640304,   52,    0
107547,19640305,   51,    0
107547,19640306,   39,    0
107547,19640307,   23,    0
107547,19640308,   40,    0
107547,19640309,   37,    0
107547,19640310,   50,    0
107547,19640311,   64,    0
107547,19640312,   63,    0
107547,19640313,   84,    0
107547,19640314,  102,    0
107547,19640315,   78,    0
107547,19640316,-9999,    9
107547,19640317,   63,    0
107547,19640318,   74,    0
107547,19640319,   86,    0
107547,19640320,   90,    0
107547,19640321,   92,    0
107547,19640322,   84,    0
107547,19640323,-9999,    9
107547,19640324,   99,    0
107547,19640325,   68,    0
107547,19640326,   56,    0
107547,19640327,   69,    0
107547,19640328,   73,    0
107547,19640329,   62,    0
107547,19640330,   51,    0
107547,19640331,   55,    0
107547,19640401,-9999,    9
107547,19640402,-9999,    9
107547,19640403,-9999,    9
107547,19640404,-9999,    9
107547,19640405,-9999,    9
107547,19640406,-9999,    9
107547,19640407,-9999,    9
107547,19640408,-9999,    9
107547,19640409,-9999,    9
107547,19640410,-9999,    9
107547,19640411,-9999,    9
107547,19640412,-9999,    9
107547,19640413,-9999,    9
107547,19640414,-9999,    9
107547,19640415,-9999,    9
107547,19640416,-9999,    9
107547,19640417,-9999,    9
107547,19640418,-9999,    9
107547,19640419,-9999,    9
107547,19640420,-9999,    9
107547,19640421,-9999,    9
107547,19640422,-9999,    9
107547,19640423,-9999,    9
107547,19640424,-9999,    9
107547,19640425,-9999,    9
107547,19640426,-9999,    9
107547,19640427,-9999,    9
107547,19640428,-9999,    9
107547,19640429,-9999,    9
107547,19640430,-9999,    9
107547,19640501,   91,    0
107547,19640502,  104,    0
107547,19640503,  102,    0
107547,19640504,  108,    0
107547,19640505,   95,    0
107547,19640506,  109,    0
107547,19640507,  112,    0
107547,19640508,   95,    0
107547,19640509,  113,    0
107547,19640510,   95,    0
107547,19640511,   89,    0
107547,19640512,  121,    0
107547,19640513,  108,    0
107547,19640514,  101,    0
107547,19640515,   94,    0
107547,19640516,  125,    0
107547,19640517,  135,    0
107547,19640518,  148,    0
107547,19640519,  112,    0
107547,19640520,   94,    0
107547,19640521,  126,    0
107547,19640522,  108,    0
107547,19640523,  129,    0
107547,19640524,  151,    0
107547,19640525,  159,    0
107547,19640526,  165,    0
107547,19640527,  135,    0
107547,19640528,  124,    0
107547,19640529,  129,    0
107547,19640530,  150,    0
107547,19640531,  164,    0
107547,19640601,  101,    0
107547,19640602,-9999,    9
107547,19640603,   97,    0
107547,19640604,  130,    0
107547,19640605,  135,    0
107547,19640606,  125,    0
107547,19640607,  146,    0
107547,19640608,  121,    0
107547,19640609,  124,    0
107547,19640610,  134,    0
107547,19640611,  138,    0
107547,19640612,  139,    0
107547,19640613,  134,    0
107547,19640614,  117,    0
107547,19640615,  118,    0
107547,19640616,  129,    0
107547,19640617,  139,    0
107547,19640618,  144,    0
107547,19640619,  119,    0
107547,19640620,  108,    0
107547,19640621,  128,    0
107547,19640622,  141,    0
107547,19640623,  138,    0
107547,19640624,  159,    0
107547,19640625,  174,    0
107547,19640626,  152,    0
107547,19640627,  168,    0
107547,19640628,  164,    0
107547,19640629,  141,    0
107547,19640630,  157,    0
107547,19640701,  161,    0
107547,19640702,  158,    0
107547,19640703,  142,    0
107547,19640704,  126,    0
107547,19640705,  131,    0
107547,19640706,  142,    0
107547,19640707,-9999,    9
107547,19640708,  139,    0
107547,19640709,  127,    0
107547,19640710,  120,    0
107547,19640711,  160,    0
107547,19640712,  138,    0
107547,19640713,  128,    0
107547,19640714,  151,    0
107547,19640715,  156,    0
107547,19640716,  148,    0
107547,19640717,  175,    0
107547,19640718,  170,    0
107547,19640719,  161,    0
107547,19640720,  146,    0
107547,19640721,  172,    0
107547,19640722,  174,    0
107547,19640723,  182,    0
107547,19640724,  165,    0
107547,19640725,  168,    0
107547,19640726,  149,    0
107547,19640727,  142,    0
107547,19640728,  164,    0
107547,19640729,  176,    0
107547,19640730,  173,    0
107547,19640731,  168,    0
107547,19640801,  158,    0
107547,19640802,  179,    0
107547,19640803,  185,    0
107547,19640804,  185,    0
107547,19640805,  155,    0
107547,19640806,  152,    0
107547,19640807,  141,    0
107547,19640808,  138,    0
107547,19640809,  135,    0
107547,19640810,  149,    0
107547,19640811,  169,    0
107547,19640812,  158,    0
107547,19640813,  172,    0
107547,19640814,  161,    0
107547,19640815,  154,    0
107547,19640816,  159,    0
107547,19640817,  162,    0
107547,19640818,  151,    0
107547,19640819,  114,    0
107547,19640820,  118,    0
107547,19640821,  112,    0
107547,19640822,  125,    0
107547,19640823,  142,    0
107547,19640824,  170,    0
107547,19640825,  161,    0
107547,19640826,  160,    0
107547,19640827,  160,    0
107547,19640828,  135,    0
107547,19640829,  120,    0
107547,19640830,  117,    0
107547,19640831,  129,    0
107547,19640901,  148,    0
107547,19640902,  172,    0
107547,19640903,  158,    0
107547,19640904,  174,    0
107547,19640905,  141,    0
107547,19640906,  150,    0
107547,19640907,  169,    0
107547,19640908,  154,    0
107547,19640909,  149,    0
107547,19640910,  172,    0
107547,19640911,  165,    0
107547,19640912,  138,    0
107547,19640913,  150,    0
107547,19640914,  164,    0
107547,19640915,  134,    0
107547,19640916,  126,    0
107547,19640917,  121,    0
107547,19640918,  124,    0
107547,19640919,  116,    0
107547,19640920,  112,    0
107547,19640921,   95,    0
107547,19640922,  125,    0
107547,19640923,  149,    0
107547,19640924,  143,    0
107547,19640925,  152,    0
107547,19640926,  130,    0
107547,19640927,  119,    0
107547,19640928,  109,    0
107547,19640929,  121,    0
107547,19640930,  130,    0
107547,19641001,  124,    0
107547,19641002,  114,    0
107547,19641003,  122,    0
107547,19641004,  130,    0
107547,19641005,  146,    0
107547,19641006,  112,    0
107547,19641007,  114,    0
107547,19641008,   94,    0
107547,19641009,   64,    0
107547,19641010,   65,    0
107547,19641011,   65,    0
107547,19641012,   80,    0
107547,19641013,   59,    0
107547,19641014,   62,    0
107547,19641015,   80,    0
107547,19641016,  101,    0
107547,19641017,-9999,    9
107547,19641018,  118,    0
107547,19641019,  124,    0
107547,19641020,  131,    0
107547,19641021,  109,    0
107547,19641022,   91,    0
107547,19641023,   69,    0
107547,19641024,   59,    0
107547,19641025,   90,    0
107547,19641026,  105,    0
107547,19641027,  129,    0
107547,19641028,   89,    0
107547,19641029,   94,    0
107547,19641030,  100,    0
107547,19641031,  102,    0
107547,19641101,  108,    0
107547,19641102,   65,    0
107547,19641103,   69,    0
107547,19641104,   78,    0
107547,19641105,   84,    0
107547,19641106,   88,    0
107547,19641107,   78,    0
107547,19641108,   81,    0
107547,19641109,   77,    0
107547,19641110,   68,    0
107547,19641111,  103,    0
107547,19641112,-9999,    9
107547,19641113,  112,    0
107547,19641114,  104,    0
107547,19641115,   96,    0
107547,19641116,  106,    0
107547,19641117,  116,    0
107547,19641118,  124,    0
107547,19641119,  118,    0
107547,19641120,   92,    0
107547,19641121,   91,    0
107547,19641122,  101,    0
107547,19641123,-9999,    9
107547,19641124,  106,    0
107547,19641125,  119,    0
107547,19641126,  104,    0
107547,19641127,   57,    0
107547,19641128,   34,    0
107547,19641129,   42,    0
107547,19641130,   42,    0
107547,19641201,   58,    0
107547,19641202,   56,    0
107547,19641203,   54,    0
107547,19641204,   76,    0
107547,19641205,   69,    0
107547,19641206,  102,    0
107547,19641207,   98,    0
107547,19641208,   79,    0
107547,19641209,   92,    0
107547,19641210,   43,    0
107547,19641211,   48,    0
107547,19641212,   66,    0
107547,19641213,   68,    0
107547,19641214,   20,    0
107547,19641215,   32,    0
107547,19641216,   30,    0
107547,19641217,   58,    0
107547,19641218,    5,    0
107547,19641219,   28,    0
107547,19641220,   45,    0
107547,19641221,-9999,    9
107547,19641222,   44,    0
107547,19641223,   32,    0
107547,19641224,   33,    0
107547,19641225,    5,    0
107547,19641226,   15,    0
107547,19641227,   22,    0
107547,19641228,   25,    0
107547,19641229,   32,    0
107547,19641230,-9999,    9
107547,19641231,   45,    0
107547,19650101,   40,    0
107547,19650102,   25,    0
107547,19650103,   -5,    0
107547,19650104,  -10,    0
107547,19650105,   15,    0
107547,19650106,-9999,    9
107547,19650107,   92,    0
107547,19650108,-9999,    9
107547,19650109,   69,    0
107547,19650110,   89,    0
107547,19650111,   82,    0
107547,19650112,   44,    0
107547,19650113,   61,    0
107547,19650114,   39,    0
107547,19650115,   54,    0
107547,19650116,   62,    0
107547,19650117,   53,    0
107547,19650118,   38,    0
107547,19650119,   29,    0
107547,19650120,   27,    0
107547,19650121,   25,    0
107547,19650122,   46,    0
107547,19650123,   62,    0
107547,19650124,   35,    0
107547,19650125,   27,    0
107547,19650126,   32,    0
107547,19650127,   15,    0
107547,19650128,   10,    0
107547,19650129,   20,    0
107547,19650130,   24,    0
107547,19650131,   38,    0
107547,19650201,   37,    0
107547,19650202,   36,    0
107547,19650203,   19,    0
107547,19650204,   10,    0
107547,19650205,    5,    0
107547,19650206,   18,    0
107547,19650207,   52,    0
107547,19650208,   35,    0
107547,19650209,   42,    0
107547,19650210,   48,    0
107547,19650211,   61,    0
107547,19650212,   72,    0
107547,19650213,   51,    0
107547,19650214,   15,    0
107547,19650215,   32,    0
107547,19650216,   51,    0
107547,19650217,   64,    0
107547,19650218,   30,    0
107547,19650219,   52,    0
107547,19650220,   38,    0
107547,19650221,   25,    0
107547,19650222,   38,    0
107547,19650223,   38,    0
107547,19650224,-9999,    9
107547,19650225,   35,    0
107547,19650226,   47,    0
107547,19650227,   35,    0
107547,19650228,   46,    0
107547,19650301,   -2,    0
107547,19650302,   -5,    0
107547,19650303,   14,    0
107547,19650304,    5,    0
107547,19650305,   18,    0
107547,19650306,   32,    0
107547,19650307,   51,    0
107547,19650308,   42,    0
107547,19650309,   50,    0
107547,19650310,   62,    0
107547,19650311,   66,    0
107547,19650312,   73,    0
107547,19650313,-9999,    9
107547,19650314,   78,    0
107547,19650315,   88,    0
107547,19650316,   85,    0
107547,19650317,-9999,    9
107547,19650318,   74,    0
107547,19650319,   70,    0
107547,19650320,   59,    0
107547,19650321,   81,    0
107547,19650322,   74,    0
107547,19650323,   87,    0
107547,19650324,   85,    0
107547,19650325,   58,    0
107547,19650326,   94,    0
107547,19650327,  104,    0
107547,19650328,   97,    0
107547,19650329,  103,    0
107547,19650330,  120,    0
107547,19650331,   82,    0
